;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 5/10/2017 9:00:36 AM
;----------------------------------------------

;Address Opcode 	ASM
0x004E       [0]    CS11_bit
0x004E       [0]    CS10_bit
0x004E       [1]    TCCR1B
0x004E       [0]    ICNC1_bit
0x004E       [0]    ICES1_bit
0x004E       [0]    WGM12_bit
0x004F       [0]    COM1A0_bit
0x004F       [0]    FOC1A_bit
0x004F       [0]    WGM10_bit
0x004F       [0]    COM1B0_bit
0x004F       [0]    FOC1B_bit
0x004F       [0]    COM1B1_bit
0x004F       [1]    TCCR1A
0x004F       [0]    COM1A1_bit
0x004F       [0]    WGM11_bit
0x0050       [0]    ADTS1_bit
0x0050       [0]    PUD_bit
0x0050       [0]    ADTS0_bit
0x0050       [1]    SFIOR
0x0050       [0]    PSR10_bit
0x0050       [0]    PSR2_bit
0x0050       [0]    ACME_bit
0x0050       [0]    ADTS2_bit
0x0051       [0]    OCDR1_bit
0x0051       [0]    OCDR0_bit
0x0051       [0]    CAL2_bit
0x0051       [0]    OCDR3_bit
0x0051       [0]    OCDR2_bit
0x0051       [0]    CAL1_bit
0x0051       [0]    CAL4_bit
0x0051       [0]    CAL6_bit
0x0051       [0]    CAL5_bit
0x0051       [1]    OCDR
0x0051       [0]    CAL7_bit
0x0051       [0]    CAL3_bit
0x0051       [0]    OCDR7_bit
0x0051       [1]    OSCCAL
0x0051       [0]    OCDR5_bit
0x0051       [0]    OCDR6_bit
0x0051       [0]    CAL0_bit
0x0051       [0]    OCDR4_bit
0x0052       [0]    TCNT0_3_bit
0x0052       [0]    TCNT0_4_bit
0x0052       [0]    TCNT0_5_bit
0x0052       [0]    TCNT0_6_bit
0x0052       [0]    TCNT0_7_bit
0x0052       [1]    TCNT0
0x0052       [0]    TCNT0_0_bit
0x0052       [0]    TCNT0_1_bit
0x0052       [0]    TCNT0_2_bit
0x0053       [0]    WGM00_bit
0x0053       [0]    COM01_bit
0x0053       [0]    FOC0_bit
0x0053       [0]    COM00_bit
0x0053       [0]    CS01_bit
0x0053       [0]    CS00_bit
0x0053       [1]    TCCR0
0x0053       [0]    WGM01_bit
0x0053       [0]    CS02_bit
0x0054       [0]    EXTRF_bit
0x0054       [0]    BORF_bit
0x0054       [0]    WDRF_bit
0x0054       [0]    ISC2_bit
0x0054       [1]    MCUCSR
0x0054       [0]    PORF_bit
0x0054       [0]    JTRF_bit
0x0054       [0]    JTD_bit
0x0055       [0]    SM2_bit
0x0055       [0]    SE_bit
0x0055       [0]    ISC10_bit
0x0055       [0]    ISC11_bit
0x0055       [0]    ISC00_bit
0x0055       [1]    MCUCR
0x0055       [0]    ISC01_bit
0x0055       [0]    SM0_bit
0x0055       [0]    SM1_bit
0x0056       [0]    TWEN_bit
0x0056       [0]    TWWC_bit
0x0056       [1]    TWCR
0x0056       [0]    TWIE_bit
0x0056       [0]    TWEA_bit
0x0056       [0]    TWINT_bit
0x0056       [0]    TWSTA_bit
0x0056       [0]    TWSTO_bit
0x0057       [0]    PGERS_bit
0x0057       [0]    PGWRT_bit
0x0057       [1]    SPMCSR
0x0057       [0]    SPMEN_bit
0x0057       [0]    BLBSET_bit
0x0057       [0]    SPMIE_bit
0x0057       [0]    RWWSB_bit
0x0057       [0]    RWWSRE_bit
0x0058       [0]    TOV1_bit
0x0058       [0]    OCF1B_bit
0x0058       [0]    OCF0_bit
0x0058       [1]    TIFR
0x0058       [0]    TOV0_bit
0x0058       [0]    TOV2_bit
0x0058       [0]    OCF2_bit
0x0058       [0]    OCF1A_bit
0x0058       [0]    ICF1_bit
0x0059       [0]    TOIE1_bit
0x0059       [0]    OCIE1B_bit
0x0059       [0]    OCIE0_bit
0x0059       [1]    TIMSK
0x0059       [0]    TOIE0_bit
0x0059       [0]    TOIE2_bit
0x0059       [0]    OCIE2_bit
0x0059       [0]    OCIE1A_bit
0x0059       [0]    TICIE1_bit
0x005A       [0]    INTF2_bit
0x005A       [1]    GIFR
0x005A       [0]    INTF0_bit
0x005A       [0]    INTF1_bit
0x005B       [0]    IVSEL_bit
0x005B       [0]    IVCE_bit
0x005B       [1]    GICR
0x005B       [0]    INT1_bit
0x005B       [0]    INT0_bit
0x005B       [0]    INT2_bit
0x005C       [0]    OCR0_4_bit
0x005C       [0]    OCR0_3_bit
0x005C       [0]    OCR0_5_bit
0x005C       [0]    OCR0_7_bit
0x005C       [0]    OCR0_6_bit
0x005C       [0]    OCR0_0_bit
0x005C       [1]    OCR0
0x005C       [0]    OCR0_2_bit
0x005C       [0]    OCR0_1_bit
0x005D       [0]    SP2_bit
0x005D       [0]    SP3_bit
0x005D       [0]    SP4_bit
0x005D       [1]    SPL
0x005D       [0]    SP0_bit
0x005D       [0]    SP1_bit
0x005D       [0]    SP6_bit
0x005D       [0]    SP7_bit
0x005D       [0]    SP5_bit
0x005E       [0]    SP14_bit
0x005E       [1]    SPH
0x005E       [0]    SP13_bit
0x005E       [0]    SP12_bit
0x005E       [0]    SP8_bit
0x005E       [0]    SP9_bit
0x005E       [0]    SP11_bit
0x005E       [0]    SP10_bit
0x005E       [0]    SP15_bit
0x005F       [0]    SREG_N_bit
0x005F       [0]    SREG_T_bit
0x005F       [0]    SREG_I_bit
0x005F       [0]    SREG_V_bit
0x005F       [0]    SREG_H_bit
0x005F       [0]    SREG_C_bit
0x005F       [1]    SREG
0x005F       [0]    SREG_S_bit
0x005F       [0]    SREG_Z_bit
0x0060      [11]    _arr
0x006B       [7]    ?lstr2_lm35
0x0072      [12]    ?lstr1_lm35
0x007E       [2]    _ADC_Get_Sample_Ptr
0x0080       [0]    __Lib_Lcd_cmd_status
//** Constants locations ** 
//ADDRESS    SIZE    CONSTANT
//----------------------------------------------
0x07FE      [11]    ?ICS_arr
0x0809       [7]    ?ICS?lstr2_lm35
0x0810      [12]    ?ICS?lstr1_lm35
//** Label List: ** 
//----------------------------------------------
  L_main0
  L_main1
  L_end_main
  _main
  L__main_end_loop
  L_ADC_Get_Sample0
  L_ADC_Get_Sample1
  L_end_ADC_Init
  _ADC_Init
  L_end_ADC_Get_Sample
  _ADC_Get_Sample
  L_end_ADC_Read
  _ADC_Read
  L_end___Lib_ADC___?ag
  __Lib_ADC____?ag
  L_Delay_1us0
  L_Delay_10us2
  L_Delay_22us4
  L_Delay_50us6
  L_Delay_80us8
  L_Delay_500us10
  L_Delay_5500us12
  L_Delay_1ms14
  L_Delay_5ms16
  L_Delay_8ms18
  L_Delay_100ms20
  L_Delay_10ms22
  L_Delay_1sec24
  L_Delay_Cyc26
  L_Delay_Cyc27
  L_VDelay_ms28
  L_VDelay_ms29
  L_VDelay_Advanced_ms30
  L_VDelay_Advanced_ms31
  L_end_Get_Fosc_kHz
  _Get_Fosc_kHz
  L_end_Delay_1us
  _Delay_1us
  L_end_Delay_10us
  _Delay_10us
  L_end_Delay_22us
  _Delay_22us
  L_end_Delay_50us
  _Delay_50us
  L_end_Delay_80us
  _Delay_80us
  L_end_Delay_500us
  _Delay_500us
  L_end_Delay_5500us
  _Delay_5500us
  L_end_Delay_1ms
  _Delay_1ms
  L_end_Delay_5ms
  _Delay_5ms
  L_end_Delay_8ms
  _Delay_8ms
  L_end_Delay_100ms
  _Delay_100ms
  L_end_Delay_10ms
  _Delay_10ms
  L_end_Delay_1sec
  _Delay_1sec
  L_end_Delay_Cyc
  _Delay_Cyc
  L__Delay_Cyc47
  L_end_VDelay_ms
  _VDelay_ms
  L__VDelay_ms49
  L__VDelay_ms50
  L__VDelay_ms51
  L_end_VDelay_Advanced_ms
  _VDelay_Advanced_ms
  L__VDelay_Advanced_ms53
  L__VDelay_Advanced_ms54
  L__VDelay_Advanced_ms55
  L_end___Lib_Delays___?ag
  __Lib_Delays____?ag
  L_Lcd_Cmd0
  L_Lcd_Cmd1
  L_Lcd_Out_CP2
  L_Lcd_Out_CP3
  L_Lcd_Chr4
  L_Lcd_Chr5
  L_Lcd_Chr6
  L_Lcd_Chr7
  L_Lcd_Chr8
  L_Lcd_Chr9
  L_Lcd_Chr10
  L_Lcd_Out11
  L_Lcd_Out12
  L_Lcd_Out13
  L_Lcd_Out14
  L_Lcd_Out15
  L_Lcd_Out16
  L_Lcd_Out17
  L_Lcd_Out18
  L_Lcd_Out19
  L_end_Lcd_Cmd
  _Lcd_Cmd
  L__Lcd_Cmd21
  L__Lcd_Cmd22
  L__Lcd_Cmd23
  L__Lcd_Cmd24
  L_end_Lcd_Chr_CP
  _Lcd_Chr_CP
  L_end_Lcd_Out_CP
  _Lcd_Out_CP
  L__Lcd_Out_CP27
  L_end_Lcd_Chr
  _Lcd_Chr
  L__Lcd_Chr29
  L__Lcd_Chr30
  L__Lcd_Chr31
  L__Lcd_Chr32
  L_end_Lcd_Init
  _Lcd_Init
  L_end_Lcd_Out
  _Lcd_Out
  L__Lcd_Out35
  L__Lcd_Out36
  L__Lcd_Out37
  L__Lcd_Out38
  L__Lcd_Out39
  L_end___Lib_Lcd___?ag
  __Lib_Lcd____?ag
  L_end___Lib_LcdConsts___?ag
  __Lib_LcdConsts____?ag
  Mul_8x8_U_L1
  Mul_8x8_U_L2
  Mul_16x16_L1
  Mul_16x16_L2
  Mul_16x16_L3
  Mul_32x32_L1
  Mul_32x32_L2
  Mul_32x32_L3
  Div_8x8_U_L2
  Div_8x8_U_L1
  Div_16x16_S_L3
  Div_16x16_S_L1
  Div_16x16_S_L4
  Div_16x16_S_L2
  Div_16x16_S_L6
  Div_16x16_S_L5
  Div_16x16_U_L2
  Div_16x16_U_L1
  Div_32x32_U_L2
  Div_32x32_U_L1
  Div_32x32_S_L3
  Div_32x32_S_L1
  Div_32x32_S_L4
  Div_32x32_S_L2
  Div_32x32_S_L6
  Div_32x32_S_L5
  L_end_Mul_8x8_U
  _Mul_8x8_U
  L_end_Mul_16x16
  _Mul_16x16
  L_end_Mul_32x32
  _Mul_32x32
  L_end_Div_8x8_U
  _Div_8x8_U
  L_end_Div_16x16_S
  _Div_16x16_S
  L_end_Div_16x16_U
  _Div_16x16_U
  L_end_Div_32x32_U
  _Div_32x32_U
  L_end_Div_32x32_S
  _Div_32x32_S
  L_end_HWMul_16x16
  _HWMul_16x16
  L_end_HWMul_32x32
  _HWMul_32x32
  L_end___Lib_Math___?ag
  __Lib_Math____?ag
  L015C
  L01A7
  L0196
  L0178
  L0184
  L0197
  L0187
  L019C
  L0192
  L0196x
  L00FC
  L016E
  L016Ex
  L0154
  L0153
  L0077
  L0073
  L0072int
  L006A
  L0068
  L0063
  L006B
  L007A
  L008A
  L00CC
  L0098
  L00D6
  L00B4
  L00AC
  L00A5
  L00AE
  L00BB
  L00C4
  L00C7
  L00CA
  L00C9
  L00D6x
  L0097
  L009B
  L00A0mul
  L0083
  L0090
  L00A0x
  L0072div
  L00C2
  L00AB
  L00B1
  L00BD
  L0092
  L00A0div
  L00A4
  L00A6
  L00C2x
  L011A
  L0118
  L011Aexit
  op_equ_false
  op_equ_exit
  op_diff_false
  op_diff_exit
  op_gequ_false
  op_gequ_exit
  op_big_false
  op_big_exit
  op_less_false
  op_less_exit
  op_lequ_false
  op_lequ_exit
  L_end_float_neg32
  _float_neg32
  L_end_float_tstr16_r19
  _float_tstr16_r19
  L_end_float_pack
  _float_pack
  L_end_float_normalize_and_pack
  _float_normalize_and_pack
  L_end_float_long2fp
  _float_long2fp
  L_end_float_slong2fp
  _float_slong2fp
  L_end_float_ulong2fp
  _float_ulong2fp
  L_end_float_int2fp
  _float_int2fp
  L_end_float_unpacku
  _float_unpacku
  L_end_float_unpacks
  _float_unpacks
  L_end_float_fpint
  _float_fpint
  L_end_float_fpadd_alt
  _float_fpadd_alt
  L_end_float_fpadd
  _float_fpadd
  L_end_float_fpadd1
  _float_fpadd1
  L_end_float_fpsub
  _float_fpsub
  L_end_float_fpsub1
  _float_fpsub1
  L_end_float_fpmul
  _float_fpmul
  L_end_float_fpmul1
  _float_fpmul1
  L_end_float_fpdiv
  _float_fpdiv
  L_end_float_fpdiv1
  _float_fpdiv1
  L_end_float_fpcmp
  _float_fpcmp
  L_end_float_fpcmp1
  _float_fpcmp1
  L_end_float_op_equ
  _float_op_equ
  L_end_float_op_diff
  _float_op_diff
  L_end_float_op_gequ
  _float_op_gequ
  L_end_float_op_big
  _float_op_big
  L_end_float_op_less
  _float_op_less
  L_end_float_op_lequ
  _float_op_lequ
  L_end___Lib_MathDouble___?ag
  __Lib_MathDouble____?ag
  L_loopDW
  L_loopCA2A
  L_loopCCA2A
  L_loopCFCA2A
  L_loopCS2Ss
  l_CS2Send
  L_loopCCS2Ss
  l_CCS2Send
  L_loopCFCS2Ss
  l_CFCS2Send
  L_loopFZinSWs
  L_end___CC2DW
  ___CC2DW
  L_end___CA2AW
  ___CA2AW
  L_end___CCA2AW
  ___CCA2AW
  L_end___CFCA2A
  ___CFCA2A
  L_end___CS2S
  ___CS2S
  L_end___CCS2S
  ___CCS2S
  L_end___CFCS2S
  ___CFCS2S
  L_end___FZinS
  ___FZinS
  L_end___Lib_System___?ag
  __Lib_System____?ag
